address,country,hs_object_id,industry,lastmodifieddate,phone,email,city
"Battis   Walk, 7902",England,432302,Dairy products,2023-07-02T03:12:27.728Z,(+44) 2125 04288,tyler_vane2019650615@typill.biz,London
"Apothecary   Pass, 8250",Ireland,432552,Milling,2023-07-02T03:15:09.133Z,(+353) 2875 424473,tyler_vane1913403983@gompie.com,Waterford
"Bel   Boulevard, 8059",Ireland,433602,Bakery products,2023-07-02T03:22:54.570Z,(+353) 6452 871856,tyler_ulyatt27579783@womeona.net,Dublin
"Beechen  Vale, 1112",England,433901,Animal feeds,2023-07-02T03:11:46.775Z,(+44) 3480 557676,tyler_west1845637952@elnee.tech,Oxford
"Elba  Way, 6207",England,412951,Bakery products,2023-07-02T03:20:54.198Z,(+44) 4482 225287,tyler_oakley742089214@guentu.biz,
"Cheltenham  Avenue, 7778",Ireland,413015,Poultry and fish,2023-07-02T03:10:11.190Z,(+353) 5887 408576,tyler_parker1765797819@sveldo.biz,Waterford
"Canon Route, 732",Ireland,413401,Bakery products,2023-07-02T03:17:51.753Z,(+353) 6006 458363,tyler_nayler708890043@corti.com,Dublin
"Bagford   Vale, 9697",England,413452,Milling,2023-07-02T03:20:57.525Z,(+44) 8452 250285,tyler_oakley1578820791@brety.org,Plymouth
"Pine Route, 712",England,423303,Poultry and fish,2023-07-02T03:21:10.511Z,(+44) 3654 137072,tyler_scott1908513250@grannar.com,
"Carol   Walk, 448",Ireland,424751,Poultry and fish,2023-07-02T03:20:57.734Z,(+353) 6116 817523,tyler_ryan1556902064@twace.org,Waterford
"Colombo   Alley, 1208",England,425401,Poultry and fish,2023-07-02T03:14:14.775Z,(+44) 1085 676437,tyler_parker1143240682@deons.tech,
"Coal Wharf  Road, 1228",England,428651,Poultry and fish,2023-07-02T03:20:53.507Z,(+44) 3442 087667,tyler_pond1657610797@twace.org,Plymouth
"Shepherds  Boulevard, 9144",Ireland,431051,Dairy products,2023-07-02T03:20:57.733Z,(+353) 4380 730201,tyler_pond423316551@fuliss.net,Limerick
"Chester  Tunnel, 6401",England,439302,Poultry and fish,2023-07-02T03:22:55.260Z,(+44) 6340 36162,tyler_ryan647618151@zorer.org,Plymouth
"Walnut Way, 4171",Ireland,426801,Animal feeds,2023-07-02T03:15:09.134Z,(+353) 7536 230687,tyler_nanton73995043@acrit.org,Dublin
"Angela   Alley, 5355",Ireland,438401,Bakery products,2023-07-02T03:22:48.934Z,(+353) 3040 72225,tyler_nayler1244878808@acrit.org,Limerick
"Beatty  Walk, 4111",Ireland,416502,Milling,2023-07-02T03:19:53.127Z,(+353) 8828 236857,tyler_hunt274171251@kideod.biz,Dublin
"Mariner  Drive, 3627",Ireland,416551,Bakery products,2023-07-02T03:09:28.835Z,(+353) 1562 520541,tyler_james1073964237@guentu.biz,Cork
"Fawn Grove, 9632",Ireland,417202,Poultry and fish,2023-07-02T03:21:02.124Z,(+353) 1335 371606,tyler_kennedy575148333@acrit.org,
"Caedmon  Lane, 951",England,423651,Milling,2023-07-02T03:12:13.844Z,(+44) 7030 723283,tyler_hunt1913087557@muall.tech,
"Black Swan  Drive, 2606",Ireland,426852,Dairy products,2023-07-02T03:14:14.056Z,(+353) 6731 027041,tyler_james1232169934@nimogy.biz,
"Adams  Pass, 4132",England,427952,Poultry and fish,2023-07-02T03:21:11.763Z,(+44) 4536 5268,tyler_kelly1731747883@twace.org,Milton Keynes
"Elia   Hill, 3955",England,430506,Bakery products,2023-07-02T03:09:52.554Z,(+44) 2707 68488,tyler_harrison455378429@hourpy.biz,
"Gate   Vale, 9823",England,433302,Poultry and fish,2023-07-02T03:21:03.575Z,(+44) 3747 222366,tyler_nanton1033917555@nimogy.biz,Oxford
"Fawn Walk, 1848",Ireland,435253,Dairy products,2023-07-02T03:17:51.753Z,(+353) 6035 664485,tyler_kelly1080519217@twace.org,Dublin
"Coal Wharf  Drive, 7372",Ireland,435751,Animal feeds,2023-07-02T03:12:26.562Z,(+353) 3203 122256,tyler_kennedy1876885906@naiker.biz,Waterford
"Aspen Crossroad, 4318",Ireland,413953,Dairy products,2023-07-02T03:12:05.360Z,(+353) 8115 366458,tyler_evans848212181@famism.biz,Cork
"Egerton  Tunnel, 5845",Ireland,415601,Fruit and vegetables,2023-07-02T03:20:53.507Z,(+353) 1106 507421,tyler_harrison229311150@ovock.tech,Waterford
"Cave   Boulevard, 853",England,422501,Poultry and fish,2023-07-02T03:10:35.545Z,(+44) 3320 881370,tyler_funnell371840661@bauros.biz,Oxford
"Caldwell   Pass, 5138",England,427302,Poultry and fish,2023-07-02T03:21:11.958Z,(+44) 8427 847585,tyler_evans192412871@nimogy.biz,Milton Keynes
"Sheraton   Tunnel, 9629",Ireland,431009,Fruit and vegetables,2023-07-02T03:12:15.579Z,(+353) 8003 047018,tyler_evans891327889@extex.org,Dublin
"Lincoln Drive, 7318",England,431202,Poultry and fish,2023-07-02T03:15:27.823Z,(+44) 1518 613337,tyler_ellison753906876@liret.org,
"Clavell   Rue, 1700",Ireland,432701,Bakery products,2023-07-02T03:12:20.343Z,(+353) 3533 472426,tyler_ellison1001416383@elnee.tech,
"Bempton   Drive, 5080",England,433701,Meat,2023-07-02T03:17:41.476Z,(+44) 2423 307165,tyler_egerton1736440365@liret.org,Plymouth
"Bicknell  Tunnel, 788",England,438702,Meat,2023-07-02T03:22:47.927Z,(+44) 5326 358370,tyler_funnell1086684905@grannar.com,
"Elystan  Drive, 2687",Ireland,414005,Bakery products,2023-07-02T03:12:28.750Z,(+353) 5607 220582,tyler_bennett1458597670@brety.org,Waterford
"Lexington Alley, 6522",England,416053,Fruit and vegetables,2023-07-02T03:22:57.361Z,(+44) 5856 277637,tyler_cadman2097540073@infotech44.tech,London
"Wager   Way, 5118",England,420501,Animal feeds,2023-07-02T03:21:15.793Z,(+44) 3674 285806,tyler_brooks1117473685@ubusive.com,Oxford
"South Tunnel, 8842",England,422751,Milling,2023-07-02T03:21:03.575Z,(+44) 6184 880344,tyler_baldwin1159655971@grannar.com,Milton Keynes
"Railroad Alley, 3219",England,426402,Bakery products,2023-07-02T03:12:21.060Z,(+44) 6036 582004,tyler_baldwin633788537@qater.org,London
"Udall   Walk, 1898",Ireland,427951,Dairy products,2023-07-02T03:10:32.863Z,(+353) 5503 53087,tyler_brooks1380992767@fuliss.net,Waterford
"Chamberlain  Tunnel, 3311",England,430101,Dairy products,2023-07-02T03:21:23.059Z,(+44) 8873 07026,tyler_egerton1124564350@hourpy.biz,
"Blenkarne  Rue, 6222",Ireland,431014,Dairy products,2023-07-02T03:10:34.265Z,(+353) 2300 877873,tyler_bennett217459935@vetan.org,Limerick
"Liverpool  Street, 803",England,431152,Animal feeds,2023-07-02T03:20:56.097Z,(+44) 1344 474051,tyler_cadman1192708803@brety.org,Milton Keynes
"Bective  Avenue, 7366",Ireland,433102,Meat,2023-07-02T03:12:23.912Z,(+353) 7415 823228,trisha_whitehouse502314489@deons.tech,Limerick
"Mariner   Vale, 6707",Ireland,412851,Dairy products,2023-07-02T03:15:44.130Z,(+353) 5477 6000,tony_walsh2121730193@acrit.org,Cork
"Magnolia Way, 9407",England,415351,Bakery products,2023-07-02T03:22:41.392Z,(+44) 1210 257052,tony_warden26044961@ovock.tech,London
"Vintners  Street, 2351",Ireland,416851,Dairy products,2023-07-02T03:20:53.456Z,(+353) 3178 62436,tony_walker1966840937@liret.org,
"Walnut Vale, 6214",Ireland,416952,Milling,2023-07-02T03:17:47.826Z,(+353) 3373 252210,tony_warden733803232@sveldo.biz,Cork
"Coleman  Road, 9086",Ireland,417151,Poultry and fish,2023-07-02T03:20:47.729Z,(+353) 1337 178261,trisha_matthews979826386@cispeto.com,Waterford
"Heritage Hill, 5835",England,422353,Dairy products,2023-07-02T03:21:23.058Z,(+44) 8738 704277,tony_yoman399420729@nickia.com,Plymouth
"Archery  Tunnel, 9520",England,425451,Fruit and vegetables,2023-07-02T03:10:29.998Z,(+44) 1823 843657,tony_yoman441231649@sheye.org,London
"Cavaye  Drive, 5252",England,433402,Meat,2023-07-02T03:11:02.679Z,(+44) 6746 485808,trisha_whitehouse478761057@gompie.com,Milton Keynes
"York Way, 9925",England,438201,Animal feeds,2023-07-02T03:09:22.592Z,(+44) 1333 26142,tony_walsh1149831610@muall.tech,Milton Keynes
"Mariner   Pass, 4709",England,440101,Fruit and vegetables,2023-07-02T03:10:35.546Z,(+44) 5418 507714,trisha_matthews480718280@bretoux.com,Milton Keynes
"Aylward   Route, 8149",England,412912,Dairy products,2023-07-02T03:21:01.329Z,(+44) 7138 675680,tony_rixon2016842943@zorer.org,Milton Keynes
"Bayberry Drive, 4560",England,418501,Animal feeds,2023-07-02T03:17:41.476Z,(+44) 1572 060673,tony_rixon1980750650@dionrab.com,Milton Keynes
"Vine  Route, 2591",Ireland,419201,Fruit and vegetables,2023-07-02T03:20:57.525Z,(+353) 3127 564576,tony_rainford472150202@corti.com,Cork
"Castle Hill, 1961",Ireland,423151,Bakery products,2023-07-02T03:21:02.125Z,(+353) 4604 022716,tony_potter1819694381@joiniaa.com,Waterford
"Jackson Walk, 3151",Ireland,427652,Animal feeds,2023-07-02T03:20:57.734Z,(+353) 1386 705727,tony_redfern1266933823@yahoo.com,
"Fieldstone Grove, 5535",England,427902,Meat,2023-07-02T03:21:09.195Z,(+44) 7470 064154,tony_rainford404685149@famism.biz,Plymouth
"Adderley   Way, 3221",England,429652,Meat,2023-07-02T03:16:04.595Z,(+44) 4223 174064,tony_redfern1485431279@bauros.biz,Milton Keynes
"Badric  Way, 394",England,432602,Dairy products,2023-07-02T03:19:47.384Z,(+44) 2467 153462,tony_walker142803554@grannar.com,London
"Clifton  Walk, 3338",Ireland,437804,Bakery products,2023-07-02T03:20:53.456Z,(+353) 8738 521768,tony_walker143853186@irrepsy.com,Limerick
"Arbutus   Grove, 3663",Ireland,439501,Animal feeds,2023-07-02T03:15:44.138Z,(+353) 7765 865805,tony_rixon1076972700@nanoff.biz,
"Thurloe   Grove, 4433",England,413003,Fruit and vegetables,2023-07-02T03:22:55.260Z,(+44) 3646 604024,tony_marshall278790942@infotech44.tech,Oxford
"Tilloch   Avenue, 8294",England,413651,Bakery products,2023-07-02T03:14:14.774Z,(+44) 7571 047520,tony_hope593736642@sheye.org,Winchester
"Apothecary   Avenue, 694",England,421401,Milling,2023-07-02T03:09:46.505Z,(+44) 1732 1277,tony_marshall223895873@brety.org,Plymouth
"Glenwood Drive, 1518",England,422001,Poultry and fish,2023-07-02T03:12:23.913Z,(+44) 8506 55742,tony_james1193669273@sveldo.biz,Oxford
"Heritage Grove, 8335",Ireland,429552,Fruit and vegetables,2023-07-02T03:15:09.132Z,(+353) 3557 25805,tony_nicolas300783981@mafthy.com,Limerick
"Sheraton   Rue, 9910",England,431452,Poultry and fish,2023-07-02T03:14:05.319Z,(+44) 2555 663736,tony_james683832457@bretoux.com,Milton Keynes
"Bacon  Avenue, 9360",England,432751,Meat,2023-07-02T03:14:08.769Z,(+44) 7082 344144,tony_hope646719492@eirey.tech,London
"Dunsley  Hill, 9458",England,434302,Poultry and fish,2023-07-02T03:22:49.747Z,(+44) 4340 566473,tony_nicolas1174750167@extex.org,Plymouth
"Blake  Grove, 2002",England,439201,Meat,2023-07-02T03:15:28.260Z,(+44) 2708 053382,tony_potter1741092010@nanoff.biz,London
"Fairholt   Alley, 6921",England,413801,Animal feeds,2023-07-02T03:12:05.359Z,(+44) 5417 640821,tony_campbell868507973@typill.biz,Winchester
"Fairfield  Alley, 7077",England,417352,Bakery products,2023-07-02T03:19:53.127Z,(+44) 8527 170672,tony_hamilton2074742011@sheye.org,Plymouth
"Bellenden  Pass, 1221",Ireland,419401,Bakery products,2023-07-02T03:12:28.750Z,(+353) 3155 088602,tony_gray596742577@vetan.org,
"Littlebury  Alley, 9208",England,419651,Bakery products,2023-07-02T03:21:06.984Z,(+44) 7270 257002,tony_hamilton1309331848@acrit.org,London
"Cheltenham  Route, 1491",Ireland,431201,Poultry and fish,2023-07-02T03:14:27.213Z,(+353) 8765 06120,tony_campbell1949953071@yahoo.com,Limerick
"Tisbury  Pass, 5425",England,432604,Poultry and fish,2023-07-02T03:10:29.998Z,(+44) 3854 108468,tony_grady727660782@infotech44.tech,Winchester
"East Drive, 4653",Ireland,435803,Animal feeds,2023-07-02T03:22:58.246Z,(+353) 8134 426763,tony_grady1506494685@qater.org,Dublin
"Dunstans  Tunnel, 6747",Ireland,436102,Bakery products,2023-07-02T03:22:55.259Z,(+353) 5531 523156,tony_gilbert1898883328@brety.org,Limerick
"Chelsea Manor  Grove, 4098",England,436552,Poultry and fish,2023-07-02T03:10:32.863Z,(+44) 4725 767701,tony_gilbert306903299@ovock.tech,Plymouth
"Apollo  Route, 4873",England,441251,Fruit and vegetables,2023-07-02T03:17:49.398Z,(+44) 4051 805512,tony_gray268847978@elnee.tech,Plymouth
"Boleyn  Rue, 1045",Ireland,413001,Milling,2023-07-02T03:10:29.997Z,(+353) 5127 840116,tom_weasley1137544699@sveldo.biz,Waterford
"Thorndike   Road, 5584",England,414654,Poultry and fish,2023-07-02T03:22:43.186Z,(+44) 7104 212723,tom_vinton251353518@twace.org,
"Arctic   Rue, 8481",Ireland,415303,Fruit and vegetables,2023-07-02T03:22:42.324Z,(+353) 4105 030858,tony_bryant533943037@sheye.org,Limerick
"Oxford Tunnel, 6873",England,416204,Fruit and vegetables,2023-07-02T03:20:54.197Z,(+44) 6247 5175,tom_townend1315768530@nanoff.biz,
"Camdale  Drive, 5481",England,419652,Poultry and fish,2023-07-02T03:11:45.243Z,(+44) 3008 434854,tom_vinton1999458848@mafthy.com,Oxford
"Carlisle  Road, 4053",England,424801,Bakery products,2023-07-02T03:12:28.587Z,(+44) 2336 436278,tony_bryant830640544@twace.org,Oxford
"Timber   Rue, 5140",Ireland,428251,Poultry and fish,2023-07-02T03:22:49.522Z,(+353) 8371 073801,tom_thompson2014847314@dionrab.com,Waterford
"Longmoore   Tunnel, 7281",Ireland,429951,Poultry and fish,2023-07-02T03:12:20.342Z,(+353) 3813 62833,tom_thompson588296442@bretoux.com,Waterford
"Sheffield Grove, 2993",Ireland,430204,Bakery products,2023-07-02T03:17:45.466Z,(+353) 5043 686814,tom_thompson291899649@famism.biz,Dublin
"Byland  Rue, 6425",England,435451,Bakery products,2023-07-02T03:22:54.572Z,(+44) 1204 333226,tom_weasley942016104@womeona.net,Milton Keynes
"North Rue, 6098",Ireland,437752,Bakery products,2023-07-02T03:12:25.043Z,(+353) 1383 214063,tom_townend807193035@infotech44.tech,Cork
"Woodland Pass, 898",England,413056,Fruit and vegetables,2023-07-02T03:17:51.754Z,(+44) 5717 428556,tom_swift68221234@extex.org,
"Castile  Rue, 2381",England,416202,Bakery products,2023-07-02T03:16:06.173Z,(+44) 4565 64681,tom_stewart950928290@nimogy.biz,
"Calverley  Grove, 3972",England,417353,Bakery products,2023-07-02T03:17:41.476Z,(+44) 3236 243525,tom_stone1280480427@bauros.biz,Plymouth
"Wake  Way, 1688",England,417501,Animal feeds,2023-07-02T03:21:14.269Z,(+44) 7116 26571,tom_stewart1261150250@deavo.com,
"Arctic   Rue, 7927",Ireland,418302,Poultry and fish,2023-07-02T03:21:15.793Z,(+353) 5835 475417,tom_salt2066570378@infotech44.tech,Dublin
"West Vale, 8993",England,422354,Dairy products,2023-07-02T03:14:10.070Z,(+44) 8074 035827,tom_salt1860433762@tonsy.org,Winchester
"Longmoore   Vale, 9340",Ireland,428502,Animal feeds,2023-07-02T03:21:07.332Z,(+353) 8766 037732,tom_snow1629293061@atink.com,Cork
"Aberavon  Walk, 9333",England,430552,Milling,2023-07-02T03:21:01.330Z,(+44) 2574 025413,tom_thompson1455955990@atink.com,Plymouth
"Chandos  Drive, 103",Ireland,431451,Bakery products,2023-07-02T03:21:15.793Z,(+353) 2532 410853,tom_snow798582025@gmail.com,Dublin
"Arthur  Way, 7707",England,437801,Fruit and vegetables,2023-07-02T03:14:10.143Z,(+44) 1315 150478,tom_swift204137822@fuliss.net,Plymouth
"Paris   Drive, 1945",Ireland,441003,Animal feeds,2023-07-02T03:17:53.674Z,(+353) 6737 220144,tom_stone694987327@bauros.biz,
"Kingly  Vale, 8526",Ireland,423101,Milling,2023-07-02T03:21:01.330Z,(+353) 8627 823551,tom_owen896284496@qater.org,Dublin
"Bazely   Route, 8666",England,423201,Meat,2023-07-02T03:17:52.834Z,(+44) 7471 227357,tom_parker136005258@womeona.net,
"St. Pauls  Lane, 2374",Ireland,423552,Fruit and vegetables,2023-07-02T03:10:31.547Z,(+353) 2068 527265,tom_owen150049466@cispeto.com,Limerick
"Buttonwood Grove, 8366",Ireland,432101,Poultry and fish,2023-07-02T03:22:48.934Z,(+353) 7335 515866,tom_osmond831565868@hourpy.biz,
"Adams  Tunnel, 7787",Ireland,432452,Milling,2023-07-02T03:15:10.748Z,(+353) 2056 752866,tom_russell1592911953@sveldo.biz,Cork
"Belgrave  Rue, 410",England,433005,Dairy products,2023-07-02T03:16:06.173Z,(+44) 1756 538162,tom_parker192592919@fuliss.net,Plymouth
"Kimberley  Alley, 6213",England,434452,Animal feeds,2023-07-02T03:17:41.476Z,(+44) 1084 774847,tom_osmond1891682421@ovock.tech,
"Carolina  Road, 114",Ireland,438501,Animal feeds,2023-07-02T03:11:46.774Z,(+353) 7876 763404,tom_russell873215638@naiker.biz,Limerick
"Victorian  Grove, 9752",Ireland,412909,Meat,2023-07-02T03:20:57.525Z,(+353) 8686 631734,tom_morris47831762@muall.tech,Waterford
"Rail Lane, 6612",England,417551,Dairy products,2023-07-02T03:12:20.343Z,(+44) 2244 432448,tom_morris2143676830@deavo.com,Milton Keynes
"Glenwood Alley, 818",England,421201,Meat,2023-07-02T03:10:32.862Z,(+44) 7024 876236,tom_mitchell355086284@ubusive.com,Milton Keynes
"Arbutus   Drive, 5314",Ireland,433601,Animal feeds,2023-07-02T03:20:57.525Z,(+353) 1587 527413,tom_morris666221274@sheye.org,Waterford
"Lincoln Avenue, 2645",England,412954,Meat,2023-07-02T03:20:47.730Z,(+44) 3126 852101,tom_keys409075919@brety.org,Milton Keynes
"Walnut Lane, 6841",Ireland,414655,Bakery products,2023-07-02T03:16:04.595Z,(+353) 7025 574450,tom_james631445815@nimogy.biz,Cork
"Kingly  Rue, 7078",England,416801,Poultry and fish,2023-07-02T03:22:49.581Z,(+44) 8067 070172,tom_marshall175010769@ubusive.com,Winchester
"Abbotswell  Rue, 6787",Ireland,417253,Dairy products,2023-07-02T03:20:57.734Z,(+353) 6305 782258,tom_james2096273795@typill.biz,Waterford
"Earl Rise Pass, 4183",England,421202,Animal feeds,2023-07-02T03:21:15.793Z,(+44) 5523 53358,tom_james172886746@womeona.net,Winchester
"Blandford  Street, 6954",England,424452,Milling,2023-07-02T03:12:27.728Z,(+44) 3030 05026,tom_marshall1561815745@brety.org,Winchester
"King William  Hill, 8090",Ireland,425951,Dairy products,2023-07-02T03:14:10.267Z,(+353) 6437 783321,tom_mitchell17770474@twace.org,Cork
"Canon Lane, 3799",Ireland,430602,Milling,2023-07-02T03:16:01.298Z,(+353) 8364 64106,tom_keys143791516@tonsy.org,
"Betton  Crossroad, 7739",England,431002,Fruit and vegetables,2023-07-02T03:19:47.384Z,(+44) 8656 342551,tom_mitchell2107047129@nickia.com,Plymouth
"Boleyn  Route, 3179",England,440501,Poultry and fish,2023-07-02T03:12:21.060Z,(+44) 1588 360027,tom_keys535236620@eirey.tech,Plymouth
"Victorian  Avenue, 4931",Ireland,414007,Bakery products,2023-07-02T03:15:40.274Z,(+353) 4675 627184,tom_archer1885294668@irrepsy.com,Cork
"Chantry   Hill, 2072",England,415151,Meat,2023-07-02T03:12:26.231Z,(+44) 4605 45627,tom_griffiths116315056@dionrab.com,Milton Keynes
"Blomfield  Lane, 7250",England,420651,Dairy products,2023-07-02T03:14:12.513Z,(+44) 8706 012821,thea_allen397032970@eirey.tech,Plymouth
"Cockspur  Street, 5608",England,423051,Dairy products,2023-07-02T03:12:25.042Z,(+44) 3743 745443,tom_griffiths538793088@sveldo.biz,Plymouth
"Westcott  Street, 8841",Ireland,431005,Milling,2023-07-02T03:20:57.734Z,(+353) 4253 358775,tom_ballard185766422@brety.org,Dublin
"Fairview Tunnel, 6057",England,434652,Bakery products,2023-07-02T03:22:43.806Z,(+44) 4244 3840,tiffany_shields1698042492@elnee.tech,Oxford
"Aylward   Street, 707",Ireland,436001,Poultry and fish,2023-07-02T03:15:10.747Z,(+353) 7245 650053,tiffany_shields2079993620@famism.biz,Dublin
"Cephas  Crossroad, 4318",England,436651,Bakery products,2023-07-02T03:20:47.729Z,(+44) 6161 776432,tom_harvey658471177@elnee.tech,London
"Chapel  Route, 5580",England,439851,Fruit and vegetables,2023-07-02T03:21:00.138Z,(+44) 4281 856831,tom_archer264441171@atink.com,London
"Norfolk  Way, 3805",Ireland,440201,Animal feeds,2023-07-02T03:12:20.343Z,(+353) 5324 038485,tom_harvey884161528@elnee.tech,Dublin
"Burton  Street, 9782",Ireland,440602,Poultry and fish,2023-07-02T03:15:42.639Z,(+353) 3128 02716,tom_ballard1523806054@twipet.com,Dublin
"Shepherds  Road, 4687",England,415101,Animal feeds,2023-07-02T03:21:12.885Z,(+44) 6626 364184,tara_pearce1488000554@joiniaa.com,Oxford
"Chester      Avenue, 1372",Ireland,416153,Animal feeds,2023-07-02T03:12:15.579Z,(+353) 8246 102385,tess_sylvester1110780854@nanoff.biz,Waterford
"Baltic  Alley, 3712",Ireland,422355,Poultry and fish,2023-07-02T03:12:08.921Z,(+353) 2152 236010,thea_allen1374691758@supunk.biz,Waterford
"Camdale  Alley, 8609",England,428402,Poultry and fish,2023-07-02T03:21:04.631Z,(+44) 4776 250716,tess_jacobs361897399@irrepsy.com,Milton Keynes
"Howard Walk, 7783",England,429354,Bakery products,2023-07-02T03:22:56.809Z,(+44) 8480 112775,tara_phillips187519112@muall.tech,Oxford
"Blean   Walk, 2280",Ireland,431301,Milling,2023-07-02T03:10:31.953Z,(+353) 1328 673011,taylor_booth1351831658@bretoux.com,Dublin
"Pine Crossroad, 9787",England,431801,Meat,2023-07-02T03:10:32.863Z,(+44) 7821 763572,tess_sylvester1755106765@nickia.com,Oxford
"Queen Caroline   Street, 7988",Ireland,438701,Fruit and vegetables,2023-07-02T03:21:23.059Z,(+353) 8076 556524,tess_jacobs31666143@gembat.biz,Cork
